KEY	VALUE	COMMENTS
cz.firstname.m	Slavomír	
		
cz.firstname.f	Marie	
cz.firstname.f	Anna	
cz.firstname.f	Božena	
cz.firstname.f	Ludmila	
cz.firstname.f	Věra	
cz.firstname.f	Růžena	
cz.firstname.f	Vlasta	
cz.firstname.f	Jarmila	
cz.firstname.f	Libuše	
cz.firstname.f	Milada	
cz.firstname.f	Františka	
cz.firstname.f	Jiřina	
cz.firstname.f	Helena	
cz.firstname.f	Anežka	
cz.firstname.f	Zdenka	
cz.firstname.f	Marta	
cz.firstname.f	Antonie	
cz.firstname.f	Zdeňka	
cz.firstname.f	Alžběta	
cz.firstname.f	Blažena	
cz.firstname.f	Josefa	
cz.firstname.f	Jaroslava	
cz.firstname.f	Květoslava	
cz.firstname.f	Miroslava	
cz.firstname.f	Bohumila	
cz.firstname.f	Miloslava	
cz.firstname.f	Vlastimila	
cz.firstname.f	Drahomíra	
cz.firstname.f	Jana	
cz.firstname.f	Štěpánka	
cz.firstname.f	Žofie	
cz.firstname.f	Eva	
cz.firstname.f	Hedvika	
cz.firstname.f	Olga	
cz.firstname.f	Aloisie	
cz.firstname.f	Eliška	
cz.firstname.f	Jindřiška	
cz.firstname.f	Julie	
cz.firstname.f	Jitka	
cz.firstname.f	Kateřina	
cz.firstname.f	Pavla	
cz.firstname.f	Anděla	
cz.firstname.f	Hana	
cz.firstname.f	Milena	
cz.firstname.f	Pavlína	
cz.firstname.f	Dagmar	
cz.firstname.f	Irena	
cz.firstname.f	Bohuslava	
cz.firstname.f	Dobromila	
cz.firstname.f	Gertruda	
cz.firstname.f	Květuše	
cz.firstname.f	Margita	
cz.firstname.f	Marianna	
cz.firstname.f	Markéta	
cz.firstname.f	Miluška	
cz.firstname.f	Naděžda	
cz.firstname.f	Anastazie	
cz.firstname.f	Bedřiška	
cz.firstname.f	Emma	
cz.firstname.f	Karla	
cz.firstname.f	Kristina	
cz.firstname.f	Oldřiška	
cz.firstname.f	Otilie	
cz.firstname.f	Adéla	
cz.firstname.f	Alena	
cz.firstname.f	Arnoštka	
cz.firstname.f	Augusta	
cz.firstname.f	Aurelie	
cz.firstname.f	Barbora	
cz.firstname.f	Bronislava	
cz.firstname.f	Celestina	
cz.firstname.f	Danuše	
cz.firstname.f	Eleonora	
cz.firstname.f	Elfrída	
cz.firstname.f	Eugenie	
cz.firstname.f	Gerda	
cz.firstname.f	Janina	
cz.firstname.f	Jenovefa	
cz.firstname.f	Kamila	
cz.firstname.f	Karolína	
		
cz.lastname	Novák	
cz.lastname	Svoboda	
cz.lastname	Novotný	
cz.lastname	Dvořák	
cz.lastname	Černý	
cz.lastname	Procházka	
cz.lastname	Kučera	
cz.lastname	Veselý	
cz.lastname	Horák	
cz.lastname	Němec	
cz.lastname	Pokorný	
cz.lastname	Marek	
cz.lastname	Pospíšil	
cz.lastname	Hájek	
cz.lastname	Jelínek	
cz.lastname	Král	
cz.lastname	Růžička	
cz.lastname	Beneš	
cz.lastname	Fiala	
cz.lastname	Sedláček	
cz.lastname	Doležal	
cz.lastname	Zeman	
cz.lastname	Kolář	
cz.lastname	Krejčí	
cz.lastname	Navrátil	
cz.lastname	Čermák	
cz.lastname	Urban	
cz.lastname	Vaněk	
cz.lastname	Blažek	
cz.lastname	Kříž	
cz.lastname	Kratochvíl	
cz.lastname	Kovář	
cz.lastname	Kopecký	
cz.lastname	Bartoš	
cz.lastname	Vlček	
cz.lastname	Musil	
cz.lastname	Šimek	
cz.lastname	Polák	
cz.lastname	Konečný	
cz.lastname	Malý	
cz.lastname	Čech	
cz.lastname	Kadlec	
cz.lastname	Štěpánek	
cz.lastname	Staněk	
cz.lastname	Holub	
cz.lastname	Dostál	
cz.lastname	Soukup	
cz.lastname	Šťastný	
cz.lastname	Mareš	
cz.lastname	Sýkora	
cz.lastname	Moravec	
cz.lastname	Tichý	
cz.lastname	Valenta	
cz.lastname	Vávra	
cz.lastname	Matoušek	
cz.lastname	Bláha	
cz.lastname	Říha	
cz.lastname	Ševčík	
cz.lastname	Bureš	
		
		AUSTRIANS START HERE
		
at.adj.eth	オーストリア	
at.noun.sing.m	オーストリア人	
at.noun.sing.f	オーストリア人	
at.noun.pl	オーストリア人	
		
at.firstname.f	Alice	
at.firstname.f	Anita	
at.firstname.f	Ann	
at.firstname.f	Anna	
at.firstname.f	Anne	
at.firstname.f	Annie	
at.firstname.m	Alan	
at.firstname.m	Albert	
at.firstname.m	Alfred	
at.firstname.m	Allen	
at.firstname.m	Andrew	
at.firstname.m	Anthony	
at.firstname.m	Arthur	
		
at.lastname	Gruber	
at.lastname	Huber	
at.lastname	Bauer	
at.lastname	Wagner	
at.lastname	Müller	
at.lastname	Pichler	
at.lastname	Steiner	
at.lastname	Moser	
at.lastname	Mayer	
at.lastname	Hofer	
at.lastname	Leitner	
at.lastname	Berger	
at.lastname	Fuchs	
at.lastname	Eder	
at.lastname	Fischer	
at.lastname	Schmid	
at.lastname	Winkler	
at.lastname	Weber	
at.lastname	Schwarz	
at.lastname	Maier	
at.lastname	Schneider	
at.lastname	Reiter	
at.lastname	Mayr	
at.lastname	Schmidt	
at.lastname	Wimmer	
at.lastname	Egger	
at.lastname	Brunner	
at.lastname	Lang	
at.lastname	Baumgartner	
at.lastname	Auer	
at.lastname	Binder	
at.lastname	Lechner	
at.lastname	Wolf	
at.lastname	Wallner	
at.lastname	Aigner	
at.lastname	Ebner	
at.lastname	Koller	
at.lastname	Lehner	
at.lastname	Haas	
at.lastname	Schuster	
at.lastname	Heilig	
		
		
		CANADIANS START HERE
		
ca.adj.eth	カナダ	
ca.noun.sing.m	カナダ人	
ca.noun.sing.f	カナダ人	
ca.noun.pl	カナダ人	
		
		
ca.firstname.m	John	
ca.firstname.m	Joseph	
ca.firstname.m	James	
ca.firstname.m	William	
ca.firstname.m	George	
ca.firstname.m	Charles	
ca.firstname.m	Robert	
ca.firstname.m	Donald	
ca.firstname.m	Harold	
ca.firstname.m	Arthur	
ca.firstname.m	Thomas	
ca.firstname.m	Edward	
ca.firstname.m	Gerald	
ca.firstname.m	Walter	
ca.firstname.m	Gordon	
ca.firstname.m	Ralph	
ca.firstname.m	Albert	
ca.firstname.m	Kenneth	
ca.firstname.m	Douglas	
ca.firstname.m	Ronald	
ca.firstname.m	Alexander	
ca.firstname.m	Henry	
ca.firstname.m	Harry	
ca.firstname.m	Francis	
ca.firstname.m	Frederick	
ca.firstname.m	Frank	
ca.firstname.m	Daniel	
ca.firstname.m	David	
ca.firstname.m	Raymond	
ca.firstname.m	Pierre	
ca.firstname.m	André	
ca.firstname.m	Louis	
ca.firstname.m	Michel	
ca.firstname.m	François	
ca.firstname.m	Jacques	
ca.firstname.m	Jean	
ca.firstname.m	Marcel	
ca.firstname.m	Claude	
ca.firstname.m	Roger	
ca.firstname.m	Giles	
ca.firstname.m	Gérard	
ca.firstname.m	Denis	
ca.firstname.m	Maurice	
ca.firstname.m	Paul	
ca.firstname.m	René	
		
ca.firstname.f	Mary	
ca.firstname.f	Margaret	
ca.firstname.f	Marie	
ca.firstname.f	Dorothy	
ca.firstname.f	Annie	
ca.firstname.f	Helen	
ca.firstname.f	Jean	
ca.firstname.f	Elizabeth	
ca.firstname.f	Florence	
ca.firstname.f	Ruth	
ca.firstname.f	Catherine	
ca.firstname.f	Doris	
ca.firstname.f	Alice	
ca.firstname.f	Edith	
ca.firstname.f	Muriel	
ca.firstname.f	Hazel	
ca.firstname.f	Marjorie	
ca.firstname.f	Kathleen	
ca.firstname.f	Evelyn	
ca.firstname.f	Lillian	
ca.firstname.f	Marion	
ca.firstname.f	Mildred	
ca.firstname.f	Frances	
ca.firstname.f	Jessie	
ca.firstname.f	Shirley	
ca.firstname.f	Anna	
ca.firstname.f	Theresa	
ca.firstname.f	Barbara	
ca.firstname.f	Audrey	
ca.firstname.f	Joan	
ca.firstname.f	Joyce	
ca.firstname.f	Marie	
ca.firstname.f	Marguerite	
ca.firstname.f	Thérèse	
ca.firstname.f	Louise	
ca.firstname.f	Lise	
ca.firstname.f	Denise	
ca.firstname.f	Diane	
ca.firstname.f	Nicole	
ca.firstname.f	Cécile	
ca.firstname.f	Hélène	
ca.firstname.f	Monique	
ca.firstname.f	Madeleine	
ca.firstname.f	Suzanne	
ca.firstname.f	Jeannine	
ca.firstname.f	Francine	
ca.firstname.f	Elisabeth	
ca.firstname.f	Jacqueline	
ca.firstname.f	Jeanne	
ca.firstname.f	Rita	
ca.firstname.f	Gisele	
ca.firstname.f	Yvonne	
ca.firstname.f	Claire	
		
ca.lastname	Smith	
ca.lastname	Brown	
ca.lastname	Tremblay	
ca.lastname	Martin	
ca.lastname	Roy	
ca.lastname	Wilson	
ca.lastname	Macdonald	
ca.lastname	Gagnon	
ca.lastname	Johnson	
ca.lastname	Taylor	
ca.lastname	Côté	
ca.lastname	Campbell	
ca.lastname	Anderson	
ca.lastname	Leblanc	
ca.lastname	Lee	
ca.lastname	Jones	
ca.lastname	White	
ca.lastname	Williams	
ca.lastname	Miller	
ca.lastname	Thompson	
ca.lastname	Gauthier	
ca.lastname	Young	
ca.lastname	Morin	
ca.lastname	Bouchard	
ca.lastname	Scott	
ca.lastname	Stewart	
ca.lastname	Belanger	
ca.lastname	Reid	
ca.lastname	Pelletier	
ca.lastname	Moore	
ca.lastname	Lavoie	
ca.lastname	King	
ca.lastname	Robinson	
ca.lastname	Lévesque	
ca.lastname	Murphy	
ca.lastname	Fortin	
ca.lastname	Gagné	
ca.lastname	Clark	
ca.lastname	Johnston	
ca.lastname	Clarke	
ca.lastname	Ross	
ca.lastname	Walker	
ca.lastname	Thomas	
ca.lastname	Boucher	
ca.lastname	Landry	
ca.lastname	Kelly	
ca.lastname	Bergeron	
ca.lastname	Davis	
ca.lastname	Mitchell	
ca.lastname	Murray	
ca.lastname	McDonald	
ca.lastname	Wright	
ca.lastname	Girard	
ca.lastname	Lewis	
ca.lastname	Baker	
ca.lastname	Roberts	
		
		HUNGARIANS START HERE
		
hu.adj.eth	ハンガリー	
hu.noun.sing.m	ハンガリー人	
hu.noun.sing.f	ハンガリー人	
hu.noun.pl	ハンガリー人	
		
hu.firstname.m	Ádám	
hu.firstname.m	István	
hu.firstname.m	József	
hu.firstname.m	János	
hu.firstname.m	Ferenc	
hu.firstname.m	György	
hu.firstname.m	Péter	
hu.firstname.m	Sándor	
hu.firstname.m	Gábor	
hu.firstname.m	András	
hu.firstname.m	Károly	
hu.firstname.m	Béla	
hu.firstname.m	Gyula	
hu.firstname.m	Lajos	
hu.firstname.m	Tibor	
hu.firstname.m	Imre	
hu.firstname.m	Miklós	
hu.firstname.m	Tamás	
hu.firstname.m	Zoltán	
hu.firstname.m	Attila	
hu.firstname.m	Pál	
hu.firstname.m	Géza	
hu.firstname.m	Mihály	
hu.firstname.m	Antal	
hu.firstname.m	Jenő	
hu.firstname.m	László	
hu.firstname.m	Csaba	
hu.firstname.m	Zsolt	
hu.firstname.m	Róbert	
hu.firstname.m	Árpád	
hu.firstname.m	Kálmán	
hu.firstname.m	Ernő	
hu.firstname.m	Endre	
hu.firstname.m	Ottó	
hu.firstname.m	Balázs	
hu.firstname.m	Ákos	
hu.firstname.m	Dezső	
hu.firstname.m	Nándor	
hu.firstname.m	Vilmos	
hu.firstname.m	Szabolcs	
hu.firstname.m	Márton	
hu.firstname.m	Levente	
hu.firstname.m	Norbert	
hu.firstname.m	Szilárd	
hu.firstname.m	Barnabás	
hu.firstname.m	Rudolf	
hu.firstname.m	Bertalan	
hu.firstname.m	Gusztáv	
hu.firstname.m	Mátyás	
hu.firstname.m	Ervin	
hu.firstname.m	Győző	
		
hu.firstname.f	Mária	
hu.firstname.f	Éva	
hu.firstname.f	Erzsébet	
hu.firstname.f	Katalin	
hu.firstname.f	Zsuzsanna	
hu.firstname.f	Ilona	
hu.firstname.f	Anna	
hu.firstname.f	Judit	
hu.firstname.f	Ágnes	
hu.firstname.f	Margit	
hu.firstname.f	Julianna	
hu.firstname.f	Ildikó	
hu.firstname.f	Magdolna	
hu.firstname.f	Márta	
hu.firstname.f	Klára	
hu.firstname.f	Edit	
hu.firstname.f	Irén	
hu.firstname.f	Gabriella	
hu.firstname.f	Veronika	
hu.firstname.f	Györgyi	
hu.firstname.f	Gizella	
hu.firstname.f	Terézia	
hu.firstname.f	Ibolya	
hu.firstname.f	Anikó	
hu.firstname.f	Annamária	
hu.firstname.f	Róza	
hu.firstname.f	Piroska	
hu.firstname.f	Erika	
hu.firstname.f	Eszter	
hu.firstname.f	Magda	
hu.firstname.f	Rozália	
hu.firstname.f	Andrea	
hu.firstname.f	Tünde	
hu.firstname.f	Krisztina	
hu.firstname.f	Csilla	
hu.firstname.f	Gyöngyi	
hu.firstname.f	Marianna	
hu.firstname.f	Mónika	
hu.firstname.f	Tímea	
hu.firstname.f	Hajnalka	
hu.firstname.f	Szilvia	
hu.firstname.f	Rita	
hu.firstname.f	Valéria	
hu.firstname.f	Anita	
hu.firstname.f	Enikő	
hu.firstname.f	Aranka	
hu.firstname.f	Edina	
hu.firstname.f	Zita	
hu.firstname.f	Angéla	
hu.firstname.f	Emese	
hu.firstname.f	Teréz	
hu.firstname.f	Melinda	
hu.firstname.f	Ágota	
hu.firstname.f	Etelka	
		
hu.lastname	Nagy	
hu.lastname	Kovács	
hu.lastname	Tóth	
hu.lastname	Szabó	
hu.lastname	Horváth	
hu.lastname	Varga	
hu.lastname	Kiss	
hu.lastname	Molnár	
hu.lastname	Németh	
hu.lastname	Farkas	
hu.lastname	Balogh	
hu.lastname	Papp	
hu.lastname	Takács	
hu.lastname	Juhász	
hu.lastname	Lakatos	
hu.lastname	Mészáros	
hu.lastname	Oláh	
hu.lastname	Simon	
hu.lastname	Rácz	
hu.lastname	Fekete	
hu.lastname	Szilágyi	
hu.lastname	Török	
hu.lastname	Fehér	
hu.lastname	Balázs	
hu.lastname	Gál	
hu.lastname	Kis	
hu.lastname	Szűcs	
hu.lastname	Kocsis	
hu.lastname	Orsós	
hu.lastname	Pintér	
hu.lastname	Fodor	
hu.lastname	Szalai	
hu.lastname	Sipos	
hu.lastname	Magyar	
hu.lastname	Lukács	
hu.lastname	Gulyás	
hu.lastname	Biró	
hu.lastname	Király	
hu.lastname	László	
hu.lastname	Katona	
hu.lastname	Jakab	
hu.lastname	Bogdán	
hu.lastname	Balog	
hu.lastname	Sándor	
hu.lastname	Boros	
hu.lastname	Fazekas	
hu.lastname	Kelemen	
hu.lastname	Váradi	
hu.lastname	Antal	
hu.lastname	Somogyi	
hu.lastname	Orosz	
hu.lastname	Fülöp	
hu.lastname	Veres	
hu.lastname	Vincze	
hu.lastname	Hegedűs	
hu.lastname	Budai	
hu.lastname	Deák	
hu.lastname	Pap	
hu.lastname	Bálint	
hu.lastname	Pál	
hu.lastname	Illés	
hu.lastname	Vass	
hu.lastname	Szőke	
hu.lastname	Vörös	
hu.lastname	Bognár	
		
		DANES START HERE
		
dk.adj.eth	デンマーク	
dk.noun.sing.m	デンマーク人	
dk.noun.sing.f	デンマーク人	
dk.noun.pl	デンマーク人	
		
dk.firstname.m	Aksel	
dk.firstname.m	Albert	
dk.firstname.m	Alf	
dk.firstname.m	Alfred	
dk.firstname.m	Alvin	
dk.firstname.m	Anker	
dk.firstname.m	Anton	
dk.firstname.m	Asger	
dk.firstname.m	Benny	
dk.firstname.m	Bertil	
dk.firstname.m	Bertram	
dk.firstname.m	Carl	
dk.firstname.m	Christian	
dk.firstname.m	Egon	
dk.firstname.m	Ejner	
dk.firstname.m	Elias	
dk.firstname.m	Emil	
dk.firstname.m	Erik	
dk.firstname.m	Frederik	
dk.firstname.m	Frode	
dk.firstname.m	Gorm	
dk.firstname.m	Gustav	
dk.firstname.m	Hans	
dk.firstname.m	Holger	
dk.firstname.m	Jasper	
dk.firstname.m	Jens	
dk.firstname.m	Johan	
dk.firstname.m	Johannes	
dk.firstname.m	Josef	
dk.firstname.m	Jørgen	
dk.firstname.m	Kaj	
dk.firstname.m	Karl	
dk.firstname.m	Karl-Emil	
dk.firstname.m	Karl-Johan	
dk.firstname.m	Kjeld	
dk.firstname.m	Magnus	
dk.firstname.m	Marius	
dk.firstname.m	Niels Jørgen	
dk.firstname.m	Niels Peter	
dk.firstname.m	Lasse	
dk.firstname.m	Ludvig	
dk.firstname.m	Olaf	
dk.firstname.m	Otto	
dk.firstname.m	Oscar	
dk.firstname.m	Oswald	
dk.firstname.m	Paul	
dk.firstname.m	Poul	
dk.firstname.m	Robert Emil	
dk.firstname.m	Sten	
dk.firstname.m	Sigurd	
dk.firstname.m	Sofus	
dk.firstname.m	Svend	
dk.firstname.m	Steffen	
dk.firstname.m	Søren	
dk.firstname.m	Sylvester	
dk.firstname.m	Tage	
dk.firstname.m	Thor	
dk.firstname.m	Tonny	
dk.firstname.m	Vagn	
dk.firstname.m	Valde	
dk.firstname.m	Valdemar	
dk.firstname.m	Verner	
dk.firstname.m	Victor	
dk.firstname.m	Vilhelm	
dk.firstname.m	Villum	
dk.firstname.m	Viggo	
dk.firstname.m	Vittus	
		
dk.firstname.f	Agnete	
dk.firstname.f	Agnes	
dk.firstname.f	Alma	
dk.firstname.f	Almine	
dk.firstname.f	Alvida	
dk.firstname.f	Anine	
dk.firstname.f	Anna	
dk.firstname.f	Anne	
dk.firstname.f	Anny	
dk.firstname.f	Augusta	
dk.firstname.f	Asta	
dk.firstname.f	Astrid	
dk.firstname.f	Bente	
dk.firstname.f	Bodil	
dk.firstname.f	Caroline-Mathilde	
dk.firstname.f	Clara	
dk.firstname.f	Dagmar	
dk.firstname.f	Doris	
dk.firstname.f	Dorthea	
dk.firstname.f	Ebba	
dk.firstname.f	Edith	
dk.firstname.f	Ella	
dk.firstname.f	Ellen	
dk.firstname.f	Else	
dk.firstname.f	Elinor	
dk.firstname.f	Elisabeth	
dk.firstname.f	Emma	
dk.firstname.f	Emmy	
dk.firstname.f	Ester	
dk.firstname.f	Eva	
dk.firstname.f	Frederikke	
dk.firstname.f	Frida	
dk.firstname.f	Gerda	
dk.firstname.f	Grethe	
dk.firstname.f	Gry	
dk.firstname.f	Herla	
dk.firstname.f	Ida	
dk.firstname.f	Inge	
dk.firstname.f	Ingeborg	
dk.firstname.f	Inger	
dk.firstname.f	Johanne	
dk.firstname.f	Josefine	
dk.firstname.f	Kaja	
dk.firstname.f	Kamma	
dk.firstname.f	Karla	
dk.firstname.f	Karen	
dk.firstname.f	Katrine	
dk.firstname.f	Leonora	
dk.firstname.f	Lily	
dk.firstname.f	Liva	
dk.firstname.f	Lise	
dk.firstname.f	Marie	
dk.firstname.f	Mathilde	
dk.firstname.f	Mona	
dk.firstname.f	Myrna	
dk.firstname.f	Rigmor	
dk.firstname.f	Rosa	
dk.firstname.f	Sonja	
dk.firstname.f	Signe	
dk.firstname.f	Sigrid	
dk.firstname.f	Thea	
dk.firstname.f	Olga	
dk.firstname.f	Oline	
dk.firstname.f	Paula	
dk.firstname.f	Pauline	
dk.firstname.f	Petra	
dk.firstname.f	Ulrikke	
dk.firstname.f	Vera	
dk.firstname.f	Vibe	
dk.firstname.f	Vita	
		
dk.lastname	Jensen	
dk.lastname	Nielsen	
dk.lastname	Hansen	
dk.lastname	Pedersen	
dk.lastname	Andersen	
dk.lastname	Christensen	
dk.lastname	Larsen	
dk.lastname	Sørensen	
dk.lastname	Rasmussen	
dk.lastname	Jørgensen	
dk.lastname	Petersen	
dk.lastname	Madsen	
dk.lastname	Kristensen	
dk.lastname	Olsen	
dk.lastname	Thomsen	
dk.lastname	Chistiansen	
dk.lastname	Poulsen	
dk.lastname	Johansen	
dk.lastname	Møller	
dk.lastname	Mortensen	
dk.lastname	Knudsen	
dk.lastname	Jakobsen	
dk.lastname	Jacbsen	
dk.lastname	Mikkelsen	
dk.lastname	Olesen	
dk.lastname	Frederiksen	
dk.lastname	Laursen	
dk.lastname	Henirksen	
dk.lastname	Lund	
dk.lastname	Holm	
dk.lastname	Schmidt	
dk.lastname	Eriksen	
dk.lastname	Kristiansen	
dk.lastname	Simonsen	
dk.lastname	Clausen	
dk.lastname	Svendsen	
dk.lastname	Adreasen	
dk.lastname	Iversen	
dk.lastname	Østergaard	
dk.lastname	Jeppesen	
dk.lastname	Vestergaard	
dk.lastname	Nissen	
dk.lastname	Lauridsen	
dk.lastname	Kjær	
dk.lastname	Mogensen	
dk.lastname	Norgaard	
dk.lastname	Jepsen	
dk.lastname	Frandsen	
dk.lastname	Søndergaard	
		
		LITHUANIANS START HERE
		
lt.adj.eth	リトアニア	
lt.noun.sing.m	リトアニア人	
lt.noun.sing.f	リトアニア人	
lt.noun.pl	リトアニア人	
		
lt.firstname.f	Karolina	
lt.firstname.f	Greta	
lt.firstname.f	Ieva	
lt.firstname.f	Laura	
lt.firstname.f	Monika	
lt.firstname.f	Emilija	
lt.firstname.f	Viktorija	
lt.firstname.f	Gerda	
lt.firstname.f	Gabija	
lt.firstname.f	Daniele	
lt.firstname.f	Kamile	
lt.firstname.f	Julija	
lt.firstname.f	Paulina	
lt.firstname.f	Simona	
lt.firstname.f	Gabriele	
lt.firstname.f	Kotryna	
lt.firstname.f	Egle	
lt.firstname.f	Agnë	
lt.firstname.f	Ugnė	
lt.firstname.f	Kamilė	
lt.firstname.m	Lukas	
lt.firstname.m	Dominykas	
lt.firstname.m	Matas	
lt.firstname.m	Jonas	
lt.firstname.m	Jokūbas	
lt.firstname.m	Nojus	
lt.firstname.m	Domas	
lt.firstname.m	Benas	
lt.firstname.m	Emilis	
lt.firstname.m	Kajus	
lt.firstname.m	Domantas	
lt.firstname.m	Gabrielius	
lt.firstname.m	Dovydas	
lt.firstname.m	Danielius	
lt.firstname.m	Arnas	
lt.firstname.m	Herkus	
lt.firstname.m	Motiejus	
lt.firstname.m	Ignas	
lt.firstname.m	Adomas	
lt.firstname.m	Joris	
lt.firstname.m	Gediminas	
lt.lastname	Adomaitis	
lt.lastname	Andris	
lt.lastname	Backus	
lt.lastname	Bagdonas	
lt.lastname	Balchunas	
lt.lastname	Balkus	
lt.lastname	Balthis	
lt.lastname	Banis	
lt.lastname	Barcus	
lt.lastname	Barkus	
lt.lastname	Bayus	
lt.lastname	Bernius	
lt.lastname	Bernotas	
lt.lastname	Bockus	
lt.lastname	Boggus	
lt.lastname	Bonus	
lt.lastname	Butkus	
lt.lastname	Danis	
lt.lastname	Dapkus	
lt.lastname	Dargis	
lt.lastname	Degutis	
lt.lastname	Derus	
lt.lastname	Dinius	
lt.lastname	Dobis	
lt.lastname	Gabrys	
lt.lastname	Gagas	
lt.lastname	Gaida	
lt.lastname	Galinis	
lt.lastname	Grigas	
lt.lastname	Gudaitis	
lt.lastname	Janulis	
lt.lastname	Jonaitis	
lt.lastname	Juska	
lt.lastname	Kairis	
lt.lastname	Kanas	
lt.lastname	Klukas	
lt.lastname	Kubilus	
lt.lastname	Lanka	
lt.lastname	Laukaitis	
lt.lastname	Laukaitis	
lt.lastname	Launius	
lt.lastname	Lutkus	
lt.lastname	Mankus	
lt.lastname	Markunas	
lt.lastname	Martinkus	
lt.lastname	Masaitis	
lt.lastname	Matas	
lt.lastname	Matulis	
lt.lastname	Mazeika	
lt.lastname	Melis	
lt.lastname	Mickus	
lt.lastname	Miskinis	
lt.lastname	Mockus	
lt.lastname	Molis	
lt.lastname	Moris	
lt.lastname	Norbut	
lt.lastname	Norkus	
lt.lastname	Norkus	
lt.lastname	Pavlis	
lt.lastname	Petkus	
lt.lastname	Petraitis	
lt.lastname	Petrauskas	
lt.lastname	Petronis	
lt.lastname	Pikus	
lt.lastname	Pikus	
lt.lastname	Pisula	
lt.lastname	Rimkus	
lt.lastname	Rimkus	
lt.lastname	Rubis	
lt.lastname	Saltis	
lt.lastname	Shaulis	
lt.lastname	Shimkus	
lt.lastname	Shukis	
lt.lastname	Simkus	
lt.lastname	Simonis	
lt.lastname	Soulis	
lt.lastname	Vidas	
lt.lastname	Vitkus	
lt.lastname	Vitkus	
lt.lastname	Waitkus	
lt.lastname	Wirkus	
lt.lastname	Zemaitis	
lt.lastname	Zukas	
lt.lastname	Zukas	
lt.lastname	Zukauskas	
lt.lastname	Einikis	
		
		SCOTS START HERE
		
sc.adj.eth	スコットランド	;; usage: "Ethnicity: American"
sc.noun.sing.m	スコットランド人	
sc.noun.sing.f	スコットランド人	
sc.noun.pl	スコットランド人	
		
sc.firstname.m	John	
sc.firstname.m	James	
sc.firstname.m	William	
sc.firstname.m	Robert	
sc.firstname.m	Alexander	
sc.firstname.m	George	
sc.firstname.m	Thomas	
sc.firstname.m	David	
sc.firstname.m	Andrew	
sc.firstname.m	Charles	
sc.firstname.m	Peter	
sc.firstname.m	Hugh	
sc.firstname.m	Joseph	
sc.firstname.m	Archibald	
sc.firstname.m	Henry	
sc.firstname.m	Donald	
sc.firstname.m	Edward	
sc.firstname.m	Patrick	
sc.firstname.m	Francis	
sc.firstname.m	Samuel	
sc.firstname.m	Daniel	
sc.firstname.m	Walter	
sc.firstname.m	Duncan	
sc.firstname.m	Arthur	
sc.firstname.m	Hector	
sc.firstname.m	Frederick	
sc.firstname.m	Richard	
sc.firstname.m	Matthew	
sc.firstname.m	Michael	
sc.firstname.m	Adam	
sc.firstname.m	Alfred	
sc.firstname.m	Norman	
sc.firstname.m	Neil	
sc.firstname.m	Angus	
sc.firstname.m	Albert	
sc.firstname.m	Allan	
sc.firstname.m	Malcolm	
sc.firstname.m	Harry	
sc.firstname.m	Kenneth	
sc.firstname.m	Douglas	
sc.firstname.m	Frank	
sc.firstname.m	Colin	
sc.firstname.m	Ernest	
sc.firstname.m	Gordon	
sc.firstname.m	Bernard	
sc.firstname.m	Herbert	
sc.firstname.m	Roderick	
sc.firstname.m	Christopher	
sc.firstname.m	Gilbert	
sc.firstname.m	Isaac	
		
sc.firstname.f	Mary	
sc.firstname.f	Margaret	
sc.firstname.f	Elizabeth	
sc.firstname.f	Annie	
sc.firstname.f	Jane	
sc.firstname.f	Agnes	
sc.firstname.f	Isabella	
sc.firstname.f	Catherine	
sc.firstname.f	Janet	
sc.firstname.f	Helen	
sc.firstname.f	Jessie	
sc.firstname.f	Christina	
sc.firstname.f	Jeanie	
sc.firstname.f	Sarah	
sc.firstname.f	Maggie	
sc.firstname.f	Ann	
sc.firstname.f	Marion	
sc.firstname.f	Ellen	
sc.firstname.f	Martha	
sc.firstname.f	Barbara	
sc.firstname.f	Alice	
sc.firstname.f	Grace	
sc.firstname.f	Georgina	
sc.firstname.f	Susan	
sc.firstname.f	Williamina	
sc.firstname.f	Euphemia	
sc.firstname.f	Jemima	
sc.firstname.f	Robina	
sc.firstname.f	Edith	
sc.firstname.f	Lizzie	
sc.firstname.f	Eliza	
sc.firstname.f	Flora	
sc.firstname.f	Charlotte	
sc.firstname.f	Bridget	
sc.firstname.f	Rose	
sc.firstname.f	Violet	
sc.firstname.f	Nellie	
sc.firstname.f	Dorothy	
sc.firstname.f	Hannah	
sc.firstname.f	Rachel	
sc.firstname.f	Marjory	
sc.firstname.f	Joan	
sc.firstname.f	Lily	
sc.firstname.f	Elsie	
sc.firstname.f	Ethel	
sc.firstname.f	Frances	
sc.firstname.f	Maria	
sc.firstname.f	Winifred	
sc.firstname.f	Florence	
sc.firstname.f	Betsy	
		
sc.lastname	Smith	
sc.lastname	Brown	
sc.lastname	Wilson	
sc.lastname	Anderson	
sc.lastname	Thompson	
sc.lastname	Clark	
sc.lastname	Walker	
sc.lastname	Young	
sc.lastname	Scott	
sc.lastname	Mitchell	
sc.lastname	Campbell	
sc.lastname	Stewart	
sc.lastname	Bell	
sc.lastname	Bailey	
sc.lastname	Cooper	
sc.lastname	Watson	
sc.lastname	Ross	
sc.lastname	Henderson	
sc.lastname	Patterson	
sc.lastname	Alexander	
sc.lastname	Hamilton	
sc.lastname	Graham	
sc.lastname	Wallace	
